crop_type,soil_type,region,season,farm_size_acres,temperature_C,rainfall_mm,soil_moisture_percent,humidity_percent,groundwater_availability,irrigation_type
Vegetable,Sandy,Semi-Arid,Kharif,20.08306579448694,26.945387508252608,334.85665282514196,46.05643469391701,78.36121849160527,Medium,Drip
Vegetable,Clayey Loam,Semi-Arid,Zaid,27.400934087346553,40.30922242718193,270.8852250865874,76.94359434481272,67.02690728708096,Low,Drip
Wheat,Clay,Humid,Kharif,31.456642236047546,30.165477619047287,1008.3275769494238,43.01702540691009,86.96282924094136,High,Flood
Sugarcane,Silty,Semi-Arid,Kharif,45.52435967890025,30.892844580887623,256.8890686192158,62.81498127464323,56.02151509145795,Medium,Drip
Sugarcane,Clay,Semi-Arid,Rabi,11.310798787733136,10.048440144898906,369.04530123754057,38.63237867910008,36.58524407843852,High,Sprinkler
Maize,Clay,Semi-Arid,Zaid,20.85818712749074,43.753379946837086,152.2214942413167,28.329362890618007,38.45891802928738,Low,Drip
Wheat,Clay,Semi-Arid,Kharif,45.76374942799418,32.73286336579561,394.50423004283095,41.10733724604478,58.29252580092524,Medium,Sprinkler
Wheat,Sandy,Sub-Humid,Rabi,30.05330624802914,23.82242775295188,635.2215793314393,71.72460005569931,26.33791843232269,High,Flood
Grapes,Clayey Loam,Humid,Kharif,44.64142002407051,41.151004485539715,1011.5955251613253,72.08445032496013,88.79059282347005,Low,Drip
Sugarcane,Silty,Sub-Humid,Zaid,48.39991267837432,44.01759824450724,543.6562304855629,60.99244949434581,72.03766211548096,High,Sprinkler
Sugarcane,Loam,Sub-Humid,Kharif,11.624526559864009,29.246151462180517,679.5794115850363,23.506436861504575,56.3599755327001,High,Flood
Barley,Loam,Semi-Arid,Rabi,24.217924868076317,19.147439753422542,322.0606370277914,77.48690872544388,55.28182926669557,Low,Drip
Vegetable,Sandy,Arid,Zaid,15.994571233138323,36.396842039513345,126.81727991879036,79.76086692672052,24.862341919752946,High,Drip
Rice,Sandy,Humid,Zaid,32.27758284802032,31.002300766590402,937.3283215606461,11.627334415920176,80.55326599731433,High,Flood
Barley,Sandy,Sub-Humid,Rabi,21.517571071070094,16.35383160955159,417.9196379093611,17.842062889788515,79.73323279437334,Low,Drip
Vegetable,Silty,Semi-Arid,Rabi,18.61064872236431,22.152341576704004,151.2961806312823,15.57486574106536,34.27439172311792,High,Drip
Grapes,Clayey Loam,Sub-Humid,Zaid,31.341565887219136,35.00665461377319,509.34313832477307,63.651088264747486,77.64314218090138,High,Sprinkler
Sugarcane,Clayey Loam,Humid,Zaid,5.647982118523407,41.409078900348206,605.3916113611317,40.82666376795015,94.96052232895673,Low,Drip
Barley,Silty,Semi-Arid,Kharif,22.46116303089583,34.810145346561846,263.4079212957046,42.942949996179,68.21663824043867,Medium,Drip
Barley,Loam,Arid,Zaid,22.302796380467537,28.298989782291624,105.50650996051661,45.7788364622125,83.1868478769248,Medium,Drip
Cotton,Sandy,Humid,Rabi,14.111111863071947,18.67993383741402,768.6773512484265,73.75171079765191,51.39889856779274,Medium,Flood
Maize,Loam,Semi-Arid,Zaid,41.95465977586329,34.01720286870366,360.4916119734359,39.78168105347034,83.97440262740895,High,Sprinkler
Barley,Loam,Sub-Humid,Rabi,36.895868123084185,19.087658683338653,684.2343634820686,68.07870108708953,26.1342733433313,Medium,Flood
Rice,Clayey Loam,Sub-Humid,Rabi,29.532145653428003,23.767502165167052,689.5351259521606,38.86175192875942,43.47672116318019,High,Flood
Barley,Clayey Loam,Semi-Arid,Rabi,38.990448320783216,21.263940175170625,329.21899101854456,64.23994078246173,82.64152099961551,Low,Drip
Barley,Clay,Arid,Rabi,7.862305443066687,23.148307319714416,3.299980533439456,50.7521143940298,86.23482602098478,High,Drip
Vegetable,Loam,Semi-Arid,Kharif,24.234185063557618,33.47034541593884,126.76614412894297,11.861813246111005,56.61078180492524,High,Drip
Barley,Clay,Arid,Zaid,42.27579047083238,39.72447516068616,117.02282919335394,48.10425643468796,81.68278376790948,Medium,Drip
Vegetable,Clay,Sub-Humid,Kharif,4.706611774338081,33.034299311326365,587.8304679021628,39.160976699961964,33.0050301256763,Medium,Flood
Barley,Loam,Semi-Arid,Kharif,33.86188169206202,26.07567576775304,294.07935387968877,67.40220788795548,40.546498830647224,Medium,Drip
Maize,Clayey Loam,Arid,Kharif,29.18580663611278,30.84988297053215,49.06932152531468,45.097623885362005,40.700207931064696,Medium,Drip
Cotton,Clayey Loam,Arid,Rabi,49.7222022959987,17.737001589875963,148.99395357964616,42.2578575240799,60.12175850861906,Medium,Drip
Grapes,Sandy,Arid,Rabi,13.976570453652105,18.213395498116448,147.182353356309,76.59819732643949,79.75609374620545,Low,Drip
Grapes,Loam,Sub-Humid,Kharif,8.612502866029034,35.527924510698426,532.8009849123874,33.75286127997075,90.44154254187947,Medium,Sprinkler
Barley,Sandy,Arid,Kharif,31.257315128984356,32.600976532927255,26.246776343128964,33.06623711504126,73.3905515298793,Medium,Drip
Sugarcane,Clay,Semi-Arid,Zaid,12.905658308154685,35.43600016596736,157.84118363613106,77.55782957882954,92.40943915364808,Low,Drip
Rice,Clay,Sub-Humid,Rabi,21.602639093132776,17.469210002620514,313.014241210914,36.21396868433344,81.15141002282331,Low,Drip
Vegetable,Loam,Sub-Humid,Zaid,27.519104267125964,28.381489001647296,574.8575315399744,30.908939011011018,76.7661138515752,Medium,Flood
Vegetable,Silty,Arid,Kharif,32.8849417546005,43.782628600039686,13.354736249715549,62.75539661977819,37.16545729046207,Medium,Drip
Grapes,Clayey Loam,Humid,Rabi,45.897844736009056,14.198688015028637,884.1044174836749,79.66700758973789,20.294501459099298,Low,Drip
Barley,Clay,Humid,Zaid,30.637020657602296,39.84225239159805,644.0355585086478,24.710383725746375,87.54051922411654,Medium,Flood
Cotton,Clayey Loam,Arid,Zaid,21.108434107716054,40.205034767102674,91.73447293633019,10.541728886399472,47.31287307183203,High,Drip
Barley,Silty,Semi-Arid,Kharif,36.04480839930002,33.57163718586226,221.48052826304482,26.655006484538678,72.63797596958582,High,Drip
Cotton,Clay,Semi-Arid,Zaid,28.72855762237467,44.84885593177138,381.97375031593,29.154108800859525,88.62374446985542,Medium,Sprinkler
Grapes,Loam,Humid,Kharif,45.34987289824957,34.9642321947345,614.9444802337134,24.74137196243764,31.544009958966733,High,Flood
Barley,Clay,Humid,Zaid,0.6498631447571948,40.534334508634046,806.2894786002518,76.28205230880079,73.58252421021473,High,Flood
Rice,Clay,Sub-Humid,Kharif,40.30118300552398,26.529628202320556,300.12929267232556,61.70906167943038,40.35166221232767,Low,Drip
Grapes,Sandy,Arid,Kharif,49.37357468829416,44.874705940253826,89.33419565800634,78.71771859644743,61.15132932102779,Medium,Drip
Vegetable,Silty,Semi-Arid,Kharif,11.561471516056619,37.804506960808375,399.5401925581155,29.32716300064515,52.71088098973584,Low,Drip
Sugarcane,Clay,Semi-Arid,Rabi,7.3676669669031885,21.871532213137964,381.5328857126349,38.129593830025556,26.04437895175286,High,Sprinkler
Vegetable,Loam,Sub-Humid,Zaid,18.140928544473418,37.634986127461644,370.66336146878433,61.12650037925374,64.34382914965741,Medium,Sprinkler
Sugarcane,Clay,Arid,Kharif,40.764867804254266,42.60856464890931,85.04845260387118,57.567193725493986,63.05540265309212,Medium,Drip
Barley,Silty,Humid,Zaid,44.442660595907185,34.535386177621746,846.8807946392526,68.05910073229565,25.755174481348867,Low,Drip
Maize,Clayey Loam,Sub-Humid,Kharif,14.896497680735235,29.602381355286006,427.17687172834945,60.94182968269407,27.12598555153484,Low,Drip
Maize,Clayey Loam,Arid,Zaid,22.87624927640941,44.38847873714303,105.75839397791178,44.59434122691893,74.2102814130362,Medium,Drip
Maize,Silty,Sub-Humid,Kharif,2.7269318575621075,31.970125202742313,579.3974599655005,32.95304975615285,69.4670252584946,High,Flood
Cotton,Sandy,Humid,Zaid,11.73206961052332,44.409219045397606,717.9570615732857,21.906935610279596,38.735880751571514,Medium,Flood
Sugarcane,Clay,Semi-Arid,Zaid,39.47933460930504,32.2401400070336,170.22413038898966,43.55553568052963,28.197343190573484,High,Drip
Wheat,Clay,Sub-Humid,Zaid,24.32938475602368,30.86956820171776,372.33933849238986,19.322110806709617,93.28774865531247,High,Sprinkler
Maize,Clay,Semi-Arid,Kharif,22.467669508999588,31.443153664401805,154.56322792342488,56.06240413415101,60.11328258218427,Medium,Drip
Maize,Clay,Arid,Zaid,6.04633735408797,37.42302246884133,85.085376155151,65.33093064232023,62.908522908468896,Low,Drip
Cotton,Sandy,Sub-Humid,Kharif,31.83864819897692,25.872824863302114,452.12076391589426,13.297246073733616,34.37042482684114,Medium,Drip
Maize,Silty,Semi-Arid,Kharif,24.840658790680187,30.551979294695354,342.9354281757429,17.76958373608257,72.64308067844058,Medium,Sprinkler
Barley,Silty,Sub-Humid,Kharif,14.769514162529555,31.056580084891113,450.2104502156957,10.539645816109907,75.69839021013095,High,Sprinkler
Rice,Sandy,Sub-Humid,Rabi,43.26950733698755,18.428577366927353,441.8018888517986,48.302838270689314,72.25146120990075,High,Drip
Cotton,Loam,Humid,Zaid,21.110843531535966,44.03702829491597,667.345235491417,18.861305570325612,23.135783779765777,Medium,Flood
Barley,Silty,Sub-Humid,Zaid,40.244928611567374,35.095321085242645,616.3328270151533,71.20039441941682,94.83631682055115,High,Flood
Grapes,Clayey Loam,Humid,Kharif,28.48021532580193,33.94576870023709,923.1161273205889,77.63344846485806,81.39925686620124,Low,Drip
Vegetable,Clay,Arid,Zaid,13.503258978017461,39.96060460917794,60.64076342627018,27.69538178901431,94.67939438419626,Low,Drip
Grapes,Clay,Humid,Rabi,17.94811965513262,17.148926781077506,790.1664419657304,18.115776908502,61.36884220907808,High,Flood
Wheat,Clay,Semi-Arid,Kharif,27.834167779120605,26.354972921989624,242.56469760765867,51.456569767041465,86.63170996375301,High,Drip
Sugarcane,Silty,Sub-Humid,Kharif,34.850566111419504,27.4346689535547,369.90981347032147,33.787461481628114,94.99547720342889,High,Sprinkler
Rice,Loam,Semi-Arid,Kharif,37.178364826122085,33.93999634593795,227.27993315209423,44.64993489157244,43.51665974024446,Low,Drip
Rice,Sandy,Sub-Humid,Rabi,49.15199832602769,22.875264443639708,356.8615739324987,42.04181081300254,28.66775028235307,Medium,Drip
Wheat,Clay,Semi-Arid,Zaid,42.35184925860449,33.37306837133858,294.0790791512617,51.154255471277125,52.4713206466361,Low,Drip
Cotton,Clayey Loam,Humid,Kharif,4.652466010765919,33.835504834864246,732.1550621881156,39.593038764360216,87.08696160492148,Low,Drip
Sugarcane,Loam,Semi-Arid,Rabi,26.221270899370808,18.993061165604516,327.56012664322907,64.41265781444898,73.10916530839006,High,Sprinkler
Barley,Clay,Sub-Humid,Zaid,41.185667626593656,30.90872187092781,383.70952287654904,76.7526080910958,33.8856827192478,High,Sprinkler
Cotton,Silty,Arid,Kharif,33.814158573260904,40.918258861468836,50.27999477556774,54.098572812905054,89.76776349937514,Low,Drip
Maize,Loam,Semi-Arid,Rabi,21.64163504498352,13.093456614068423,170.79597250876776,51.816622673531484,88.3373370442486,Low,Drip
Sugarcane,Silty,Humid,Zaid,5.656673284881379,43.48022003493447,995.3128300918797,77.31024539242016,37.59223207002827,Low,Drip
Wheat,Silty,Humid,Zaid,31.81520580942202,31.18787396828203,621.1082276032475,38.17341191624997,44.381879537576694,Medium,Flood
Vegetable,Clay,Arid,Rabi,23.702966302147388,10.023406817637067,87.87662885722567,71.24840448985654,44.941656723831805,Low,Drip
Grapes,Sandy,Humid,Rabi,47.5852012619072,10.531606934823584,1041.5202968966278,50.34822294661674,59.72257823520732,Medium,Flood
Sugarcane,Clayey Loam,Arid,Kharif,26.608189414975485,29.085079719043414,75.08145072433265,23.364797107044964,47.549382663556855,Medium,Drip
Cotton,Clayey Loam,Humid,Kharif,48.92270226776487,30.643388231903426,713.2196706545824,34.00557341046568,66.20956629903074,High,Flood
Maize,Loam,Arid,Zaid,41.48265791047886,40.86284199504578,110.72094226769647,10.38091646441391,46.36125971148739,High,Drip
Cotton,Clayey Loam,Semi-Arid,Zaid,22.12926645506285,43.51149850973694,368.88237761234546,43.93434447534868,56.42347977132818,High,Sprinkler
Barley,Clayey Loam,Humid,Zaid,43.61783422816929,29.37661329249567,783.8018988931783,26.94451923968655,27.282834044832267,High,Flood
Wheat,Loam,Semi-Arid,Zaid,26.62378812235111,40.99095939044662,329.1506477790929,21.86684581320657,41.415842035313,Low,Drip
Sugarcane,Loam,Humid,Rabi,36.70854069840867,20.97733279100394,938.4565315142897,18.63490208140844,23.533439479669653,Low,Drip
Grapes,Loam,Humid,Kharif,8.22183112155648,43.20896880529975,940.2303367523025,71.53152534694591,72.79346483367097,Low,Drip
Barley,Silty,Humid,Rabi,37.725544810191835,20.449344936081054,788.9548517726936,29.149277458665424,21.258964956393346,Low,Drip
Vegetable,Silty,Semi-Arid,Rabi,9.943259105915768,14.53753910892058,240.60440039696664,13.791966911313693,25.14901808231235,Low,Drip
Cotton,Clay,Humid,Rabi,21.659360696845376,22.973298367783677,898.235909895707,51.70438965012152,59.407122735681426,Low,Drip
Rice,Clayey Loam,Arid,Zaid,36.87027069927838,32.229629115175655,90.98789839644111,78.79830040782767,29.7073479159858,Low,Drip
Grapes,Clayey Loam,Sub-Humid,Zaid,6.613621294984195,32.529628139959556,602.7765069502141,16.73609986570134,28.58718555774805,Medium,Flood
Cotton,Clayey Loam,Arid,Kharif,15.681253500762022,27.813904434848176,100.9911848330809,78.95036072911137,37.04124305404524,Medium,Drip
Sugarcane,Sandy,Arid,Rabi,4.469522168547958,20.640643912751855,6.764653936815529,13.841226876553069,51.47757330471356,High,Drip
Vegetable,Clayey Loam,Sub-Humid,Kharif,37.3160405428601,30.371316873336987,433.92789967914405,35.859818899810236,67.08903948902596,High,Sprinkler
Grapes,Clay,Semi-Arid,Kharif,9.086727141561965,26.194801076681674,171.77788124403165,22.082032385738266,90.11309679743175,Medium,Drip
Grapes,Silty,Arid,Zaid,2.876199728284281,36.158818571292045,19.937903206550384,60.55062374329815,22.196115884205472,High,Manual
Maize,Silty,Arid,Rabi,11.097814403955823,13.926721224488388,86.8947205678335,67.28725900467751,44.968500596048,Medium,Drip
Wheat,Sandy,Sub-Humid,Zaid,47.17900138940552,29.155549581997864,591.4330854907644,77.00177157327427,26.625857059516733,Medium,Flood
Barley,Silty,Sub-Humid,Kharif,0.8052337858329104,29.671941896855497,584.485662136012,56.512825067891626,66.2942408609199,Low,Drip
Barley,Loam,Sub-Humid,Rabi,19.720757009221153,21.653841245541177,481.02208746818064,34.72870229776731,60.575417693185486,Medium,Sprinkler
Sugarcane,Clayey Loam,Sub-Humid,Kharif,18.522216804429767,38.592249040737066,406.5291647480416,58.488772499508826,30.928265399105968,High,Sprinkler
Maize,Sandy,Humid,Rabi,37.66564626132948,12.48898686923723,966.2864314464701,48.90850067715246,78.09073840704323,High,Flood
Sugarcane,Clay,Sub-Humid,Kharif,31.41759114782637,25.58906105235223,648.516323127529,79.2676833928507,64.0186742414667,Low,Drip
Cotton,Clayey Loam,Semi-Arid,Zaid,5.463498324068846,35.3188054530146,113.50403786836279,18.06696007862968,54.74668605668459,Medium,Drip
Rice,Silty,Sub-Humid,Zaid,24.370779479634706,37.27079779964729,546.5871554964316,57.54797405514843,77.37356985076354,Medium,Sprinkler
Maize,Sandy,Semi-Arid,Rabi,25.81480340503372,23.197581781349214,104.24557122859076,62.572096305238865,32.89334735420528,Medium,Drip
Barley,Silty,Humid,Zaid,38.198028214078604,36.30958618671815,760.7795184323795,71.32303686472461,93.06548881927705,Low,Drip
Rice,Sandy,Semi-Arid,Rabi,3.5043548625277996,18.43704891886342,171.85490303420477,74.30351760535376,89.59970650521551,Medium,Drip
Vegetable,Silty,Humid,Kharif,3.241425117849075,32.29429180929298,950.6917665237661,66.05298602071912,24.757040661519856,Medium,Flood
Wheat,Clayey Loam,Humid,Zaid,44.053509710195506,31.838601914928702,713.3222760008881,48.84324389364897,79.95812104505265,Medium,Flood
Vegetable,Clay,Sub-Humid,Kharif,12.328581354201846,32.90237176428259,677.5605382431586,41.14541667362069,49.69953088370681,Low,Drip
Maize,Clay,Semi-Arid,Zaid,9.747858870774929,33.643155799027426,389.9791876872482,23.826011968672226,50.02427171334695,High,Sprinkler
Vegetable,Loam,Semi-Arid,Kharif,6.466501536624049,29.609838421650267,147.43161767078834,77.25321807658761,25.313742982293114,High,Drip
Sugarcane,Clay,Humid,Kharif,15.057983934543993,39.31118533019271,711.4837282666833,63.566864341005896,51.44931781203293,Medium,Flood
Sugarcane,Silty,Sub-Humid,Rabi,40.59901921542318,14.998724950913786,454.4545019114537,53.74148152239525,78.3050606379116,Medium,Sprinkler
Maize,Sandy,Arid,Kharif,38.79810927177477,30.749357529628583,5.508518644742932,47.386123385947265,50.66163430172557,High,Drip
Wheat,Loam,Arid,Kharif,20.892560502762937,40.16800664698958,39.074903710739996,67.08420111960015,83.87189647350857,Low,Drip
Vegetable,Silty,Humid,Kharif,19.201943955174364,39.13610598804621,798.6298132823268,61.18967811193521,33.019977905471684,High,Flood
Wheat,Clayey Loam,Sub-Humid,Kharif,43.715863902473345,27.994231681466136,477.8849111652489,10.888912974321475,85.4829355711699,High,Sprinkler
Sugarcane,Sandy,Humid,Zaid,39.034512459289246,33.439465981487515,1090.8109007562575,36.530782318008534,91.18085799385779,High,Flood
Vegetable,Silty,Arid,Kharif,8.263724526514913,26.13892755498483,128.54540766606718,23.484035956356287,25.300977133404565,High,Drip
Rice,Sandy,Humid,Kharif,8.269020610295476,31.38085037079164,825.5743897576085,79.30695063863789,21.929944476423376,Medium,Flood
Vegetable,Clayey Loam,Arid,Rabi,5.772794668740757,20.634407437526356,3.4338325044381115,70.60613684848624,66.5955651446915,High,Drip
Vegetable,Clay,Humid,Kharif,37.96021167067012,43.34055205927157,943.3584607528823,53.35761137072046,28.90311781912653,High,Flood
Grapes,Loam,Sub-Humid,Rabi,44.291560874725,19.095097297510254,423.7167907368043,36.28681921550775,38.15402404582592,Low,Drip
Maize,Silty,Humid,Rabi,41.41411644126286,15.043149991244116,647.864820028968,38.02247764500309,92.59213257989941,High,Flood
Cotton,Clay,Semi-Arid,Rabi,46.3811945829599,14.536697349675649,305.6103961276732,18.14351169638551,22.155525092870946,Medium,Sprinkler
Grapes,Loam,Semi-Arid,Kharif,32.45253276925965,25.337656823504396,365.33589326618926,49.4894237028249,67.77786509218566,High,Sprinkler
Grapes,Clay,Arid,Zaid,38.737600343997144,41.19898334688192,8.567236761842167,18.212683551640627,54.129342095177776,High,Drip
Cotton,Clayey Loam,Humid,Zaid,45.632218884398014,40.35348335726384,1071.7546664819915,74.62083753727792,39.64988478003095,Medium,Flood
Grapes,Sandy,Humid,Zaid,29.413982731492098,31.80320671638372,1081.1124816876522,77.94677102324913,23.70877964896415,Low,Drip
Sugarcane,Loam,Semi-Arid,Rabi,22.01121909795391,12.398507172299032,346.8054893777514,55.74581679629246,81.61236206866107,Low,Drip
Sugarcane,Clayey Loam,Humid,Zaid,45.520782753055904,43.16536322332897,760.3210067748157,11.037923290938792,44.37622936914897,Low,Drip
Barley,Sandy,Arid,Rabi,9.965244207452628,10.687079519452244,94.24876722049274,40.39443820648025,91.92767186733403,High,Drip
Barley,Sandy,Sub-Humid,Rabi,23.288730366367993,22.297083187882322,600.2484336729381,28.476257207262115,81.21792261316963,Medium,Flood
